,enzyme,substract,compound,product
0,1.0,10.0,0.0,0.0
1,0.9835875189164691,9.983566897965938,0.01641248108353085,4.103120270882713e-05
2,0.9676725664367578,9.967590918602415,0.03232743356324225,0.00012184978661693274
3,0.9522393041778106,9.952057447433228,0.04776069582218947,0.00024125152617240642
4,0.9372724426338511,9.936952379954194,0.0627275573661489,0.0003980704195877787
5,0.9227572196183864,9.92226210142018,0.07724278038161358,0.0005911773705418126
6,0.9086793796947606,9.90797346756805,0.0913206203052394,0.0008194789213049112
7,0.8950251545421861,9.894073786224837,0.10497484545781392,0.001081916034949446
8,0.8817812442074512,9.880550799753623,0.11821875579254881,0.0013774629244308178
9,0.8689347991955492,9.867392668292531,0.13106520080445083,0.001705125926441945
10,0.8564734033553093,9.854587953744954,0.1435265966446907,0.0020639424180536716
11,0.8443850575187548,9.842125604481655,0.15561494248124522,0.0024529797742567847
12,0.8326581638553765,9.829994940717812,0.16734183614462345,0.002871334364618343
13,0.8212815109048116,9.818185640530182,0.17871848909518837,0.003318130587356314
14,0.810244259253561,9.80668772648171,0.189755740746439,0.0037925199392224115
15,0.7995359278233867,9.79549155282279,0.20046407217661338,0.004293680119663945
16,0.7891463807409002,9.78458779324015,0.21085361925909984,0.004820814167811695
17,0.7790658147596072,9.773967429126072,0.2209341852403927,0.005373149630912676
18,0.769284747207309,9.763621738342204,0.230715252792691,0.005949937762894404
19,0.7597940044332944,9.753542284453625,0.24020599556670563,0.006550452751811168
20,0.7505847107311943,9.743720906410324,0.24941528926880574,0.007173990974983183
21,0.7416482777147095,9.734149708654414,0.25835172228529046,0.007819870280696408
22,0.7329763941246872,9.724821051632674,0.26702360587531276,0.00848742929538469
23,0.7245610160471998,9.71572754269514,0.2754389839528002,0.00917602675526669
24,0.7163943575233896,9.706862027361494,0.28360564247661035,0.009885040861458217
25,0.7084688815328819,9.698217580938017,0.2915311184671181,0.010613868657626011
26,0.7007772913335444,9.6897875004688,0.2992227086664557,0.01136192542929215
27,0.6933125221412906,9.681565297005768,0.3066874778587095,0.012128644123938923
28,0.686067733134484,9.673544688182925,0.313932266865516,0.012913474791102714
29,0.6790362997683119,9.665719591080958,0.320963700231688,0.013715884041681932
30,0.6722118063852587,9.658084115369109,0.3277881936147414,0.014535354525718785
31,0.6655880391085256,9.650632556711873,0.3344119608914744,0.015371384427947471
32,0.6591589790059221,9.643359390428737,0.34084102099407787,0.016223486980432664
33,0.6529187955123834,9.636259265395784,0.34708120448761653,0.01709118999165171
34,0.6468618400998747,9.629326998178561,0.35313815990012537,0.017974035391402018
35,0.6409826401840018,9.622557567386103,0.35901735981599825,0.018871578790942013
